ANNEE,ID_TMS,"Type de mission",COD_MSN,Mission,COD_PGM,Programme,"code action",action,"code sous-action","sous action"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",01,"Etat major : cabinets"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",08,"Etat major : logistique de niveau chef d'Etat ou de gouvernement"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",09,"Etat-major : affaires politiques"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",15,"Personnel concourant à l'action ""coordination de l'action diplomatique"""
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",16,"Sécurité des communautés françaises"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",01,"Moyens de fonctionnement : services d'administration centrale"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",02,"Moyens de fonctionnement : secrétariat du conseil de défense franco-allemand sur la défense et la sécurité (CFADS)"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",07,"Contributions obligatoires et interventions : interventions du ministre des affaires européennes"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",08,"Contributions obligatoires et interventions : organisations européennes"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",09,"Contributions obligatoires et interventions : Strasbourg capitale européenne"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",11,"Personnel concourant à l'action ""action européenne"""
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",01,"Opérations de maintien de la paix : participations obligatoires aux opérations de maintien de la paix des Nations Unies (en devises)"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",02,"Contributions en euros : contributions obligatoires à l'ONU et institutions spécialisées des Nations Unies"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",03,"Contributions en euros : contributions aux autres organisations internationales à vocation mondiale"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",05,"Contributions en devises : contributions à l'ONU et institutions spécialisées des Nations Unies"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",06,"Contributions en devises : contributions aux autres organisations internationales à vocation mondiale"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",01,"Formation des élites et cadres militaires"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",02,"Ingénierie de sécurité et de défense"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",03,"Fonctions de direction et soutien en France et étranger"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",04,"Personnel concourant à l'action ""coopération de sécurité et de défense"""
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,06,"Ressources humaines"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,08,"Systèmes d'information et de télécommunications : informatique et télécommunications en centrale"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,10,"Logistique diplomatique"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,11,"Politique immobilière"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,12,"Sécurité diplomatique"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,14,"Personnel concourant à l'action ""soutien"""
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",01,"Réseau diplomatique : postes à l'étranger - dépenses de structures du Ministère des Affaires étrangères et européennes"
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",02,"Personnel du Ministère des Affaires étrangères et européennes concourant à l'action ""réseau diplomatique"""
2017,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",03,"Réseau diplomatique : postes à l'étranger - dépenses de structures hors Ministère des Affaires étrangères et européennes"
