ANNEE,ID_TMS,"Type de mission",COD_MSN,Mission,COD_PGM,Programme,"code action",action,"code sous-action","sous action"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",01,"Etat major : cabinets"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",08,"Etat major : logistique de niveau chef d'Etat ou de gouvernement"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",09,"Etat-major : affaires politiques"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",15,"Personnel concourant à l'action ""coordination de l'action diplomatique"""
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",01,"Coordination de l'action diplomatique",16,"Sécurité des communautés françaises"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",01,"Moyens de fonctionnement : services d'administration centrale"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",02,"Moyens de fonctionnement : secrétariat du conseil de défense franco-allemand sur la défense et la sécurité (CFADS)"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",07,"Contributions obligatoires et interventions : interventions du ministre des affaires européennes"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",08,"Contributions obligatoires et interventions : organisations européennes"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",09,"Contributions obligatoires et interventions : Strasbourg capitale européenne"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",02,"Action européenne",11,"Personnel concourant à l'action ""action européenne"""
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",01,"Opérations de maintien de la paix : participations obligatoires aux opérations de maintien de la paix des Nations Unies (en devises)"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",02,"Contributions en euros : contributions obligatoires à l'ONU et institutions spécialisées des Nations Unies"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",03,"Contributions en euros : contributions aux autres organisations internationales à vocation mondiale"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",05,"Contributions en devises : contributions à l'ONU et institutions spécialisées des Nations Unies"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",04,"Contributions internationales",06,"Contributions en devises : contributions aux autres organisations internationales à vocation mondiale"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",01,"Formation des élites et cadres militaires"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",02,"Ingénierie de sécurité et de défense"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",03,"Fonctions de direction et soutien en France et étranger"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",05,"Coopération de sécurité et de défense",04,"Personnel concourant à l'action ""coopération de sécurité et de défense"""
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,06,"Ressources humaines"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,08,"Systèmes d'information et de télécommunications : informatique et télécommunications en centrale"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,10,"Logistique diplomatique"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,11,"Politique immobilière"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,12,"Sécurité diplomatique"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",06,Soutien,14,"Personnel concourant à l'action ""soutien"""
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",01,"Réseau diplomatique : postes à l'étranger - dépenses de structures du Ministère des Affaires étrangères et européennes"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",02,"Personnel du Ministère des Affaires étrangères et européennes concourant à l'action ""réseau diplomatique"""
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",03,"Réseau diplomatique : postes à l'étranger - dépenses de structures hors Ministère des Affaires étrangères et européennes"
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",07,"Réseau diplomatique",04,"Personnel hors Ministère des Affaires étrangères et européennes, concourant à l'action ""réseau diplomatique"""
2016,1,"Budget général",AA,"Action extérieure de l'État",105,"Action de la France en Europe et dans le monde",99,"Dépenses de personnel à reventiler entre les actions du programme",,
2016,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",01,"Offre d'un service public de qualité aux Français à l'étranger",02,"Services publics administratifs offerts aux français"
2016,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",01,"Offre d'un service public de qualité aux Français à l'étranger",12,"Animation et gestion du réseau : animation des postes consulaires"
2016,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",01,"Offre d'un service public de qualité aux Français à l'étranger",13,"Personnel concourant à l'action ""offre d'un service public de qualité aux français à l'étranger"""
2016,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",02,"Accès des élèves français au réseau AEFE",01,"Bourses scolaires"
2016,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",02,"Accès des élèves français au réseau AEFE",02,"Prise en charge des frais de scolarité"
2016,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",03,"Instruction des demandes de visa",01,"Fourniture des services administratifs"
2016,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",03,"Instruction des demandes de visa",02,"Personnel concourant à l'action ""instruction des demandes de visa"""
2016,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",03,"Instruction des demandes de visa",03,"Introduction de la biométrie, aménagement des services et lutte contre la fraude"
2016,1,"Budget général",AA,"Action extérieure de l'État",151,"Français à l'étranger et affaires consulaires",99,"Dépenses de personnel à reventiler entre les actions du programme",,
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",01,"Animation du réseau",02,"Animation du réseau en administration centrale"
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",01,"Animation du réseau",03,"Appui général au réseau"
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",02,"Coopération culturelle et promotion du français",01,"Langue française et diversité linguistique"
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",02,"Coopération culturelle et promotion du français",05,"Coopération et diffusion culturelles"
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",03,"Enjeux globaux",,
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",04,"Attractivité et recherche",01,"Attractivité et enseignement supérieur"
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",04,"Attractivité et recherche",02,"Recherche scientifique"
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",05,"Agence pour l'enseignement français à l'étranger",,
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",06,"Dépenses de personnel concourant au programme ""Diplomatie culturelle et d'influence""",,
2016,1,"Budget général",AA,"Action extérieure de l'État",185,"Diplomatie culturelle et d'influence",07,"Développement international – Tourisme",,
2016,1,"Budget général",AA,"Action extérieure de l'État",341,"Conférence 'Paris Climat 2015'",01,"Préparation et suivi de la COP21",,
2016,1,"Budget général",AA,"Action extérieure de l'État",341,"Conférence 'Paris Climat 2015'",02,"Organisation de la COP21",,
2016,1,"Budget général",AA,"Action extérieure de l'État",341,"Conférence 'Paris Climat 2015'",03,"Accueil des délégations étrangères",,
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",01,"Cabinets des ministres et bureaux des cabinets des ministres"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",02,"Cabinet du secrétariat général et des services rattachés"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",03,"Délégation à l'information et à la communication"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",04,"Mission aux archives nationales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",05,"Inspection générale de l'administration"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",06,"Centre des hautes études du minitère de l'intérieur"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",07,"Conseil national des activités privées de sécurité (CNAPS)"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",08,"Autres études et recherches"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",09,"Direction des systèmes d'information et de communication : personnel"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",10,"Services zonaux des systèmes d'information et de communication : soutien"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",11,"Gestion des ressources humaines"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",12,"Direction générale des collectivités locales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",13,"Pôle interministériel d'appui et de contrôle de la légalité"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",14,"Comité des finances locales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",15,"Fonctionnement général des services"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",16,Cultes
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",01,"État-major et services centraux",17,"Délégation générale des outre-mer"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",03,"Système d'information et de communication",05,"Maintien en condition opérationnelle des systèmes d'information et de communication (SIC)"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",03,"Système d'information et de communication",08,"Système d'information et de communication : grands projets"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",01,"Action sociale : offre de services collectifs"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",02,"Formation et recrutement"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",07,"Action sociale : partenariat social"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",08,"Action sociale : insertion des personnes handicapées"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",09,"Action sociale : professionnels de soutien"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",04,"Action sociale et formation",10,"Action sociale : missions transversales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",01,"Immobilier de l'administration centrale : fonctionnement courant"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",06,"Immobilier de l'administration centrale : sécurité des biens et des personnes"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",07,"Immobilier de l'administration centrale : pérennité du patrimoine et travaux de rénovation"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",08,"Immobilier de l'administration centrale : rationalisation des implantations"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",10,"Action sociale : immobilier"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",05,"Affaires immobilières",11,"Services zonaux des systèmes d'information et de communication : immobilier"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",01,"Refus de concours de la force publique : règlements amiables"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",02,"Refus de concours de la force publique : contentieux"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",03,"Attroupements : règlements amiables"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",04,"Attroupements : contentieux"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",05,"Autres mises en cause de l'Etat : règlements amiables"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",06,"Autres mises en cause de l'Etat : contentieux"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",07,"Accidents de la circulation : règlements amiables"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",08,"Accidents de la circulation : contentieux"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",09,"Protection juridique"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",10,"Litiges intervenant dans le cadre du droit des étrangers : règlements amiables"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",06,"Affaires juridiques et contentieuses",11,"Litiges intervenant dans le cadre du droit des étrangers : règlements contentieux"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",08,"Immigration, asile et intégration",01,"Direction générale des étrangers en France"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",09,"Sécurité et éducation routières",01,"Délégation à la sécurité et à la circulation routières"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",216,"Conduite et pilotage des politiques de l'intérieur",99,"Dépenses de personnel du programme à reventiler",,
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",01,"Financement des partis",,
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",01,"Elections présidentielles"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",02,"Elections législatives générales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",03,"Elections des représentants au Parlement européen"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",04,"Elections sénatoriales générales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",05,"Elections départementales générales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",06,"Elections municipales générales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",07,Référendums
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",09,"Elections régionales générales et assemblée de Corse"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",10,"Elections partielles (législatives, sénatoriales, départementales, municipales, régionales, territoriales et provinciales)"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",11,"Elections : dépenses communes"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",12,"Systèmes d'information et de communication"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",02,"Organisation des élections",13,"Elections territoriales en outre-mer"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",03,"Commission nationale des comptes de campagne et des financements politiques",,
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",04,Cultes,01,Immobilier
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",04,Cultes,02,Soutien
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",05,"Vie associative",,
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",232,"Vie politique, cultuelle et associative",99,"Dépenses de personnel du programme à reventiler",,
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",01,"Coordination de la sécurité des personnes et des biens",02,"Sécurité nationale"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",01,"Coordination de la sécurité des personnes et des biens",03,"Règlementation relative à la sécurité"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",02,"Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres",02,"Système d'immatriculation des véhicules"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",02,"Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres",04,"Garantie de l'identité et de la nationalité, délivrance de titres"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",02,"Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres",05,"Elections, vie politique et associations"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",02,"Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres",06,"Réglementation générale (hors sécurité)"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",03,"Contrôle de légalité et conseil aux collectivités territoriales",02,"Contrôle de légalité et conseils aux collectivités territoriales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",04,"Pilotage territorial des politiques gouvernementales",01,"Gestion des programmes européens - PRESAGE"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",04,"Pilotage territorial des politiques gouvernementales",04,"Animation des politiques interministérielles (hors Union européenne)"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",04,"Pilotage territorial des politiques gouvernementales",07,"Communication et représentation de l'Etat"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",04,"Pilotage territorial des politiques gouvernementales",09,"Gestion des programmes européens - Assistance technique"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",01,Informatique
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",02,Immobilier
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",06,"Animation du réseau des préfectures et mesures nationales"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",07,"Fonctionnement courant des préfectures"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",08,Formation
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",09,"Action sociale"
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",05,"Animation et soutien du réseau",10,Transports
2016,1,"Budget général",AB,"Administration générale et territoriale de l'État",307,"Administration territoriale",99,"Dépenses de personnel du programme à reventiler",,
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",11,"ONF – Versement Compensateur"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",12,"ONF - Missions d'intérêt général"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",13,"ONF - Autres subventions"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",14,"Défense des forêts contre les incendies (DFCI) cofinancée"
2016,1,"Budget général",AC,"Agriculture, alimentation, forêt et affaires rurales",149,Forêt,11,"Gestion des forêts publiques et protection de la forêt",15,"Restauration des terrains en montagne (RTM) cofinancée"
