Node index;Type mission;Code type mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action
76;Budget général;1;Culture;CB;Transmission des savoirs et démocratisation de la culture;224;;;;;
77;Budget général;1;Défense;DA;Environnement et prospective de la politique de défense;144;;;;;
78;Budget général;1;Défense;DA;Équipement des forces;146;;;;;
79;Budget général;1;Défense;DA;Préparation et emploi des forces;178;;;;;
80;Budget général;1;Défense;DA;Soutien de la politique de la défense;212;;;;;
81;Budget général;1;Économie;DB;Développement des entreprises et régulations;134;;;;;
82;Budget général;1;Économie;DB;Statistiques et études économiques;220;;;;;
83;Budget général;1;Économie;DB;Stratégie économique et fiscale;305;;;;;
84;Budget général;1;Économie;DB;Plan France Très haut débit;343;;;;;
85;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;;;;;
86;Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;;;;;
87;Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;;;;;
88;Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;;;;;
89;Budget général;1;Engagements financiers de l'État;EB;Charge de la dette et trésorerie de l'État (crédits évaluatifs);117;;;;;
90;Budget général;1;Engagements financiers de l'État;EB;Épargne;145;;;;;
91;Budget général;1;Engagements financiers de l'État;EB;Dotation du Mécanisme européen de stabilité;336;;;;;
92;Budget général;1;Engagements financiers de l'État;EB;Augmentation de capital de la Banque européenne d'investissement;338;;;;;
93;Budget général;1;Engagements financiers de l'État;EB;Fonds de soutien relatif aux prêts et contrats financiers structurés à risque;344;;;;;
94;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;;;;;
95;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;;;;;
96;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;;;;;
97;Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;;;;;
98;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;;;;;
99;Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;;;;;
100;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Fonction publique;148;;;;;
101;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;;;;;
102;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économiques et financières;218;;;;;
103;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;;;;;
104;Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;;;;;
105;Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;;;;;
106;Budget général;1;Justice;JA;Accès au droit et à la justice;101;;;;;
107;Budget général;1;Justice;JA;Administration pénitentiaire;107;;;;;
108;Budget général;1;Justice;JA;Justice judiciaire;166;;;;;
109;Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;;;;;
110;Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;;;;;
111;Budget général;1;Justice;JA;Conseil supérieur de la magistrature;335;;;;;
112;Budget général;1;Médias, livre et industries culturelles;MA;Presse et médias;180;;;;;
113;Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;;;;;
114;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Indemnisation des victimes des persécutions antisémites et des actes de barbarie pendant la seconde guerre mondiale;158;;;;;
115;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Liens entre la Nation et son armée;167;;;;;
116;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Reconnaissance et réparation en faveur du monde combattant;169;;;;;
117;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;;;;;
118;Budget général;1;Outre-mer;OA;Emploi outre-mer;138;;;;;
119;Budget général;1;Pouvoirs publics;PB;Présidence de la République;501;;;;;
120;Budget général;1;Pouvoirs publics;PB;Assemblée nationale;511;;;;;
121;Budget général;1;Pouvoirs publics;PB;Sénat;521;;;;;
122;Budget général;1;Pouvoirs publics;PB;Conseil constitutionnel;531;;;;;
123;Budget général;1;Pouvoirs publics;PB;Haute Cour;532;;;;;
124;Budget général;1;Pouvoirs publics;PB;Cour de justice de la République;533;;;;;
125;Budget général;1;Pouvoirs publics;PB;La Chaîne parlementaire;541;;;;;
126;Budget général;1;Pouvoirs publics;PB;Indemnités des représentants français au Parlement européen;542;;;;;
127;Budget général;1;Crédits non répartis;PC;Provision relative aux rémunérations publiques;551;;;;;
128;Budget général;1;Crédits non répartis;PC;Dépenses accidentelles et imprévisibles;552;;;;;
129;Budget général;1;Recherche et enseignement supérieur;RA;Enseignement supérieur et recherche agricoles;142;;;;;
130;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;;;;;
131;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;;;;;
132;Budget général;1;Recherche et enseignement supérieur;RA;Recherche culturelle et culture scientifique;186;;;;;
133;Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;;;;;
134;Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;;;;;
135;Budget général;1;Recherche et enseignement supérieur;RA;Recherche et enseignement supérieur en matière économique et industrielle;192;;;;;
136;Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;;;;;
137;Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;;;;;
138;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;;;;;
139;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite et de sécurité sociale des marins;197;;;;;
140;Budget général;1;Régimes sociaux et de retraite;RB;Régimes sociaux et de retraite des transports terrestres;198;;;;;
141;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux collectivités territoriales et à leurs groupements;119;;;;;
142;Budget général;1;Relations avec les collectivités territoriales;RC;Concours spécifiques et administration;122;;;;;
143;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;;;;;
144;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);201;;;;;
145;Budget général;1;Santé;SA;Protection maladie;183;;;;;
146;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;;;;;
147;Budget général;1;Sécurités;SB;Gendarmerie nationale;152;;;;;
148;Budget général;1;Sécurités;SB;Sécurité civile;161;;;;;
149;Budget général;1;Sécurités;SB;Police nationale;176;;;;;
150;Budget général;1;Sécurités;SB;Sécurité et éducation routières;207;;;;;
151;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;;;;;
152;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;;;;;
153;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;;;;;
154;Budget général;1;Solidarité, insertion et égalité des chances;SE;Inclusion sociale et protection des personnes;304;;;;;
155;Budget général;1;Sport, jeunesse et vie associative;SF;Jeunesse et vie associative;163;;;;;
156;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;;;;;
157;Budget général;1;Sport, jeunesse et vie associative;SF;Jeux olympiques et paralympiques 2024;350;;;;;
158;Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;;;;;
159;Budget général;1;Écologie, développement et mobilité durables;TA;Expertise, information géographique et météorologie;159;;;;;
160;Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;;;;;
161;Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;;;;;
162;Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;;;;;
163;Budget général;1;Écologie, développement et mobilité durables;TA;Affaires maritimes;205;;;;;
164;Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;;;;;
165;Budget général;1;Écologie, développement et mobilité durables;TA;Service public de l'énergie;345;;;;;
166;Budget général;1;Travail et emploi;TB;Accès et retour à l'emploi;102;;;;;
167;Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;;;;;
168;Budget général;1;Travail et emploi;TB;Amélioration de la qualité de l'emploi et des relations du travail;111;;;;;
169;Budget général;1;Travail et emploi;TB;Conception, gestion et évaluation des politiques de l'emploi et du travail;155;;;;;
170;Budget général;1;Action et transformation publiques;TR;Rénovation des cités administratives et autres sites domaniaux multi-occupants;348;;;;;
171;Budget général;1;Action et transformation publiques;TR;Fonds pour la transformation de l'action publique;349;;;;;
172;Budget général;1;Action et transformation publiques;TR;Fonds d'accompagnement interministériel Ressources humaines;351;;;;;
173;Budget général;1;Cohésion des territoires;VA;Aide à l'accès au logement;109;;;;;
174;Budget général;1;Cohésion des territoires;VA;Impulsion et coordination de la politique d'aménagement du territoire;112;;;;;
175;Budget général;1;Cohésion des territoires;VA;Urbanisme, territoires et amélioration de l'habitat;135;;;;;
176;Budget général;1;Cohésion des territoires;VA;Politique de la ville;147;;;;;
177;Budget général;1;Cohésion des territoires;VA;Interventions territoriales de l'État;162;;;;;
178;Budget général;1;Cohésion des territoires;VA;Hébergement, parcours vers le logement et insertion des personnes vulnérables;177;;;;;
179;Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;;;;;
180;Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;;;;;
181;Budgets annexes;2;Contrôle et exploitation aériens;XC;Transports aériens, surveillance et certification;614;;;;;
182;Budgets annexes;2;Publications officielles et information administrative;XJ;Édition et diffusion;623;;;;;
183;Budgets annexes;2;Publications officielles et information administrative;XJ;Pilotage et ressources humaines;624;;;;;
184;Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Contribution des cessions immobilières au désendettement de l'État;721;;;;;
185;Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Opérations immobilières et entretien des bâtiments de l'État;723;;;;;
186;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;;;;;
187;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Désendettement de l'État et d'établissements publics de l'État;732;;;;;
188;Comptes d'affectation spéciale;3;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;;;;;
189;Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;;;;;
190;Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;;;;;
191;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Structures et dispositifs de sécurité routière;751;;;;;
192;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;753;;;;;
193;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;754;;;;;
194;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Désendettement de l'État;755;;;;;
195;Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Développement et transfert en agriculture;775;;;;;
196;Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Recherche appliquée et innovation en agriculture;776;;;;;
197;Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Exploitation des services nationaux de transport conventionnés;785;;;;;
198;Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Matériel roulant des services nationaux de transport conventionnés;786;;;;;
199;Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Répartition régionale de la ressource consacrée au développement de l'apprentissage;787;;;;;
200;Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Correction financière des disparités régionales de taxe d'apprentissage et incitations au développement de l'apprentissage;790;;;;;
201;Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;;;;;
202;Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Opérations de maîtrise de la demande d’électricité, de production d’électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées;794;;;;;
203;Comptes d'affectation spéciale;3;Aides à l'acquisition de véhicules propres;YL;Contribution au financement de l'attribution d'aides à l'acquisition de véhicules propres;791;;;;;
204;Comptes d'affectation spéciale;3;Aides à l'acquisition de véhicules propres;YL;Contribution au financement de l'attribution d'aides au retrait de véhicules polluants en faveur d'une mobilité plus propre ou active;792;;;;;
205;Comptes d'affectation spéciale;3;Participation de la France au désendettement de la Grèce;YM;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus sur les titres grecs;795;;;;;
206;Comptes d'affectation spéciale;3;Participation de la France au désendettement de la Grèce;YM;Rétrocessions de trop-perçus à la Banque de France;796;;;;;
207;Comptes d'affectation spéciale;3;Transition énergétique;YN;Soutien à la transition énergétique;764;;;;;
208;Comptes d'affectation spéciale;3;Transition énergétique;YN;Engagements financiers liés à la transition énergétique;765;;;;;
209;Comptes de concours financiers;4;Accords monétaires internationaux;ZA;Relations avec l'Union monétaire ouest-africaine;811;;;;;
210;Comptes de concours financiers;4;Accords monétaires internationaux;ZA;Relations avec l'Union monétaire d'Afrique centrale;812;;;;;
211;Comptes de concours financiers;4;Accords monétaires internationaux;ZA;Relations avec l'Union des Comores;813;;;;;
212;Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à l'Agence de services et de paiement, au titre du préfinancement des aides communautaires de la politique agricole commune;821;;;;;
213;Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à des organismes distincts de l'État et gérant des services publics;823;;;;;
214;Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à des services de l'État;824;;;;;
215;Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à l'Office national d'indemnisation des accidents médicaux, des affections iatrogènes et des infections nosocomiales (ONIAM) au titre de l'indemnisation des victimes du Benfluorex;825;;;;;
216;Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;;;;;
217;Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;;;;;
218;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;France Télévisions;841;;;;;
219;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;ARTE France;842;;;;;
220;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;Radio France;843;;;;;
221;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;France Médias Monde;844;;;;;
222;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;Institut national de l'audiovisuel;845;;;;;
223;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;TV5 Monde;847;;;;;
224;Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts à des États étrangers en vue de faciliter la vente de biens et de services concourant au développement du commerce extérieur de la France;851;;;;;
225;Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts à des États étrangers pour consolidation de dettes envers la France;852;;;;;
226;Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;853;;;;;
227;Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts aux États membres de l'Union européenne dont la monnaie est l'euro;854;;;;;
228;Comptes de concours financiers;4;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts et avances pour le logement des agents de l'État;861;;;;;
229;Comptes de concours financiers;4;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts pour le développement économique et social;862;;;;;
230;Comptes de concours financiers;4;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts et avances pour le développement du commerce avec l'Iran;868;;;;;
231;Comptes de concours financiers;4;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts à la société concessionnaire de la liaison express entre Paris et l'aéroport Paris-Charles de Gaulle;869;;;;;
232;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Coordination de l'action diplomatique;01;;;
233;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Action européenne;02;;;
234;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Contributions internationales;04;;;
235;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Coopération de sécurité et de défense;05;;;
236;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Soutien;06;;;
237;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Réseau diplomatique;07;;;
238;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Dépenses de personnel à reventiler entre les actions du programme;99;;;
239;Budget général;1;Action extérieure de l'État;AA;Français à l'étranger et affaires consulaires;151;Offre d'un service public de qualité aux Français à l'étranger;01;;;
240;Budget général;1;Action extérieure de l'État;AA;Français à l'étranger et affaires consulaires;151;Accès des élèves français au réseau AEFE;02;;;
241;Budget général;1;Action extérieure de l'État;AA;Français à l'étranger et affaires consulaires;151;Instruction des demandes de visa;03;;;
242;Budget général;1;Action extérieure de l'État;AA;Français à l'étranger et affaires consulaires;151;Dépenses de personnel à reventiler entre les actions du programme;99;;;
243;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Appui au réseau;01;;;
244;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Coopération culturelle et promotion du français;02;;;
245;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Objectifs de développement durable;03;;;
246;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Enseignement supérieur et recherche;04;;;
247;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Agence pour l'enseignement français à l'étranger;05;;;
248;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Dépenses de personnel concourant au programme "Diplomatie culturelle et d'influence";06;;;
249;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Diplomatie économique et développement du tourisme;07;;;
250;Budget général;1;Action extérieure de l'État;AA;Présidence française du G7;347;Préparation et organisation du Sommet du G7;01;;;
251;Budget général;1;Action extérieure de l'État;AA;Présidence française du G7;347;Fonctionnement du Secrétariat général et communication;03;;;
252;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;État-major et services centraux;01;;;
253;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Système d'information et de communication;03;;;
254;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Action sociale et formation;04;;;
255;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Affaires immobilières;05;;;
256;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Affaires juridiques et contentieuses;06;;;
257;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Immigration, asile et intégration;08;;;
258;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Sécurité et éducation routières;09;;;
259;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Fonds interministériel de prévention de la délinquance;10;;;
260;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Dépenses de personnel du programme à reventiler;99;;;
261;Budget général;1;Administration générale et territoriale de l'État;AB;Vie politique, cultuelle et associative;232;Financement des partis;01;;;
262;Budget général;1;Administration générale et territoriale de l'État;AB;Vie politique, cultuelle et associative;232;Organisation des élections;02;;;
263;Budget général;1;Administration générale et territoriale de l'État;AB;Vie politique, cultuelle et associative;232;Commission nationale des comptes de campagne et des financements politiques;03;;;
264;Budget général;1;Administration générale et territoriale de l'État;AB;Vie politique, cultuelle et associative;232;Cultes;04;;;
265;Budget général;1;Administration générale et territoriale de l'État;AB;Vie politique, cultuelle et associative;232;Vie associative;05;;;
266;Budget général;1;Administration générale et territoriale de l'État;AB;Vie politique, cultuelle et associative;232;Dépenses de personnel du programme à reventiler;99;;;
267;Budget général;1;Administration générale et territoriale de l'État;AB;Administration territoriale;307;Coordination de la sécurité des personnes et des biens;01;;;
268;Budget général;1;Administration générale et territoriale de l'État;AB;Administration territoriale;307;Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres;02;;;
269;Budget général;1;Administration générale et territoriale de l'État;AB;Administration territoriale;307;Contrôle de légalité et conseil aux collectivités territoriales;03;;;
270;Budget général;1;Administration générale et territoriale de l'État;AB;Administration territoriale;307;Pilotage territorial des politiques gouvernementales;04;;;
271;Budget général;1;Administration générale et territoriale de l'État;AB;Administration territoriale;307;Animation et soutien du réseau;05;;;
272;Budget général;1;Administration générale et territoriale de l'État;AB;Administration territoriale;307;Dépenses de personnel du programme à reventiler;99;;;
273;Budget général;1;Agriculture, alimentation, forêt et affaires rurales;AC;Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture;149;Adaptation des filières à l'évolution des marchés;21;;;
