Node index;Type mission;Code type mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action
75;Budget général;1;Culture;CB;Patrimoines;175;;;;;
76;Budget général;1;Culture;CB;Transmission des savoirs et démocratisation de la culture;224;;;;;
77;Budget général;1;Défense;DA;Environnement et prospective de la politique de défense;144;;;;;
78;Budget général;1;Défense;DA;Équipement des forces;146;;;;;
79;Budget général;1;Défense;DA;Préparation et emploi des forces;178;;;;;
80;Budget général;1;Défense;DA;Soutien de la politique de la défense;212;;;;;
81;Budget général;1;Économie;DB;Développement des entreprises et de l'emploi;134;;;;;
82;Budget général;1;Économie;DB;Statistiques et études économiques;220;;;;;
83;Budget général;1;Économie;DB;Tourisme;223;;;;;
84;Budget général;1;Économie;DB;Stratégie économique et fiscale;305;;;;;
85;Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;;;;;
86;Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;;;;;
87;Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;;;;;
88;Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;;;;;
89;Budget général;1;Engagements financiers de l'État;EB;Charge de la dette et trésorerie de l'État (crédits évaluatifs);117;;;;;
90;Budget général;1;Engagements financiers de l'État;EB;Épargne;145;;;;;
91;Budget général;1;Engagements financiers de l'État;EB;Majoration de rentes;168;;;;;
92;Budget général;1;Engagements financiers de l'État;EB;Dotation en capital du Mécanisme européen de stabilité;336;;;;;
93;Budget général;1;Engagements financiers de l'État;EB;Recapitalisation de Dexia;339;;;;;
94;Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;;;;;
95;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;;;;;
96;Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;;;;;
97;Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;;;;;
98;Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;;;;;
99;Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;;;;;
100;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Fonction publique;148;;;;;
101;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;;;;;
102;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économique et financière;218;;;;;
103;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Stratégie des finances publiques et modernisation de l'État;221;;;;;
104;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;;;;;
105;Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;;;;;
106;Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;;;;;
107;Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;;;;;
108;Budget général;1;Justice;JA;Accès au droit et à la justice;101;;;;;
109;Budget général;1;Justice;JA;Administration pénitentiaire;107;;;;;
110;Budget général;1;Justice;JA;Justice judiciaire;166;;;;;
111;Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;;;;;
112;Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;;;;;
113;Budget général;1;Justice;JA;Conseil supérieur de la magistrature;335;;;;;
114;Budget général;1;Médias, livre et industries culturelles;MA;Action audiovisuelle extérieure;115;;;;;
115;Budget général;1;Médias, livre et industries culturelles;MA;Presse;180;;;;;
116;Budget général;1;Médias, livre et industries culturelles;MA;Contribution à l'audiovisuel et à la diversité radiophonique;313;;;;;
117;Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;;;;;
118;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Indemnisation des victimes des persécutions antisémites et des actes de barbarie pendant la seconde guerre mondiale;158;;;;;
119;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Liens entre la Nation et son armée;167;;;;;
120;Budget général;1;Anciens combattants, mémoire et liens avec la nation;MB;Reconnaissance et réparation en faveur du monde combattant;169;;;;;
121;Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;;;;;
122;Budget général;1;Outre-mer;OA;Emploi outre-mer;138;;;;;
123;Budget général;1;Politique des territoires;PA;Impulsion et coordination de la politique d'aménagement du territoire;112;;;;;
124;Budget général;1;Politique des territoires;PA;Interventions territoriales de l'État;162;;;;;
125;Budget général;1;Pouvoirs publics;PB;Présidence de la République;501;;;;;
126;Budget général;1;Pouvoirs publics;PB;Assemblée nationale;511;;;;;
127;Budget général;1;Pouvoirs publics;PB;Sénat;521;;;;;
128;Budget général;1;Pouvoirs publics;PB;Conseil constitutionnel;531;;;;;
129;Budget général;1;Pouvoirs publics;PB;Haute Cour;532;;;;;
130;Budget général;1;Pouvoirs publics;PB;Cour de justice de la République;533;;;;;
131;Budget général;1;Pouvoirs publics;PB;La chaîne parlementaire;541;;;;;
132;Budget général;1;Pouvoirs publics;PB;Indemnités des représentants français au Parlement européen;542;;;;;
133;Budget général;1;Provisions;PC;Provision relative aux rémunérations publiques;551;;;;;
134;Budget général;1;Provisions;PC;Dépenses accidentelles et imprévisibles;552;;;;;
135;Budget général;1;Recherche et enseignement supérieur;RA;Enseignement supérieur et recherche agricoles;142;;;;;
136;Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;;;;;
137;Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;;;;;
138;Budget général;1;Recherche et enseignement supérieur;RA;Recherche culturelle et culture scientifique;186;;;;;
139;Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans le domaine de la gestion des milieux et des ressources;187;;;;;
140;Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l’énergie, du développement et de l'aménagement durables;190;;;;;
141;Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;;;;;
142;Budget général;1;Recherche et enseignement supérieur;RA;Recherche et enseignement supérieur en matière économique et industrielle;192;;;;;
143;Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;;;;;
144;Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;;;;;
145;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;;;;;
146;Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite et de sécurité sociale des marins;197;;;;;
147;Budget général;1;Régimes sociaux et de retraite;RB;Régimes sociaux et de retraite des transports terrestres;198;;;;;
148;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux communes et groupements de communes;119;;;;;
149;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux départements;120;;;;;
150;Budget général;1;Relations avec les collectivités territoriales;RC;Concours financiers aux régions;121;;;;;
151;Budget général;1;Relations avec les collectivités territoriales;RC;Concours spécifiques et administration;122;;;;;
152;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);200;;;;;
153;Budget général;1;Remboursements et dégrèvements;RD;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);201;;;;;
154;Budget général;1;Santé;SA;Protection maladie;183;;;;;
155;Budget général;1;Santé;SA;Prévention, sécurité sanitaire et offre de soins;204;;;;;
156;Budget général;1;Sécurité;SB;Gendarmerie nationale;152;;;;;
157;Budget général;1;Sécurité;SB;Police nationale;176;;;;;
158;Budget général;1;Sécurité civile;SC;Coordination des moyens de secours;128;;;;;
159;Budget général;1;Sécurité civile;SC;Intervention des services opérationnels;161;;;;;
160;Budget général;1;Solidarité, insertion et égalité des chances;SE;Actions en faveur des familles vulnérables;106;;;;;
161;Budget général;1;Solidarité, insertion et égalité des chances;SE;Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative;124;;;;;
162;Budget général;1;Solidarité, insertion et égalité des chances;SE;Égalité entre les femmes et les hommes;137;;;;;
163;Budget général;1;Solidarité, insertion et égalité des chances;SE;Handicap et dépendance;157;;;;;
164;Budget général;1;Solidarité, insertion et égalité des chances;SE;Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales;304;;;;;
165;Budget général;1;Sport, jeunesse et vie associative;SF;Jeunesse et vie associative;163;;;;;
166;Budget général;1;Sport, jeunesse et vie associative;SF;Sport;219;;;;;
167;Budget général;1;Écologie, développement et aménagement durables;TA;Urbanisme, paysages, eau et biodiversité;113;;;;;
168;Budget général;1;Écologie, développement et aménagement durables;TA;Information géographique et cartographique;159;;;;;
169;Budget général;1;Écologie, développement et aménagement durables;TA;Météorologie;170;;;;;
170;Budget général;1;Écologie, développement et aménagement durables;TA;Énergie, climat et après-mines;174;;;;;
171;Budget général;1;Écologie, développement et aménagement durables;TA;Prévention des risques;181;;;;;
172;Budget général;1;Écologie, développement et aménagement durables;TA;Infrastructures et services de transports;203;;;;;
173;Budget général;1;Écologie, développement et aménagement durables;TA;Sécurité et affaires maritimes;205;;;;;
174;Budget général;1;Écologie, développement et aménagement durables;TA;Sécurité et circulation routières;207;;;;;
175;Budget général;1;Écologie, développement et aménagement durables;TA;Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer;217;;;;;
176;Budget général;1;Travail et emploi;TB;Accès et retour à l'emploi;102;;;;;
177;Budget général;1;Travail et emploi;TB;Accompagnement des mutations économiques et développement de l'emploi;103;;;;;
178;Budget général;1;Travail et emploi;TB;Amélioration de la qualité de l'emploi et des relations du travail;111;;;;;
179;Budget général;1;Travail et emploi;TB;Conception, gestion et évaluation des politiques de l'emploi et du travail;155;;;;;
180;Budget général;1;Ville et logement;VA;Aide à l'accès au logement;109;;;;;
181;Budget général;1;Ville et logement;VA;Développement et amélioration de l'offre de logement;135;;;;;
182;Budget général;1;Ville et logement;VA;Politique de la ville et Grand Paris;147;;;;;
183;Budget général;1;Ville et logement;VA;Prévention de l'exclusion et insertion des personnes vulnérables;177;;;;;
184;Budgets annexes;2;Contrôle et exploitation aériens;XC;Formation aéronautique;611;;;;;
185;Budgets annexes;2;Contrôle et exploitation aériens;XC;Navigation aérienne;612;;;;;
186;Budgets annexes;2;Contrôle et exploitation aériens;XC;Soutien aux prestations de l'aviation civile;613;;;;;
187;Budgets annexes;2;Contrôle et exploitation aériens;XC;Transports aériens, surveillance et certification;614;;;;;
188;Budgets annexes;2;Publications officielles et information administrative;XJ;Edition et diffusion;623;;;;;
189;Budgets annexes;2;Publications officielles et information administrative;XJ;Pilotage et activités de développement des publications;624;;;;;
190;Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Contribution au désendettement de l'État;721;;;;;
191;Comptes d'affectation spéciale;3;Gestion du patrimoine immobilier de l'État;YB;Contribution aux dépenses immobilières;723;;;;;
192;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Opérations en capital intéressant les participations financières de l'État;731;;;;;
193;Comptes d'affectation spéciale;3;Participations financières de l'État;YC;Désendettement de l'État et d'établissements publics de l'État;732;;;;;
194;Comptes d'affectation spéciale;3;Pensions;YD;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;741;;;;;
195;Comptes d'affectation spéciale;3;Pensions;YD;Ouvriers des établissements industriels de l'État;742;;;;;
196;Comptes d'affectation spéciale;3;Pensions;YD;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;743;;;;;
197;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Radars;751;;;;;
198;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Fichier national du permis de conduire;752;;;;;
199;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;753;;;;;
200;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;754;;;;;
201;Comptes d'affectation spéciale;3;Contrôle de la circulation et du stationnement routiers;YE;Désendettement de l'État;755;;;;;
202;Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Développement et transfert en agriculture;775;;;;;
203;Comptes d'affectation spéciale;3;Développement agricole et rural;YF;Recherche appliquée et innovation en agriculture;776;;;;;
204;Comptes d'affectation spéciale;3;Gestion et valorisation des ressources tirées de l'utilisation du spectre hertzien;YG;Désendettement de l'État;761;;;;;
205;Comptes d'affectation spéciale;3;Gestion et valorisation des ressources tirées de l'utilisation du spectre hertzien;YG;Optimisation de l'usage du spectre hertzien;762;;;;;
206;Comptes d'affectation spéciale;3;Engagements en faveur de la forêt dans le cadre de la lutte contre le changement climatique;YH;Projets de lutte contre la déforestation dans le cadre du financement précoce;781;;;;;
207;Comptes d'affectation spéciale;3;Engagements en faveur de la forêt dans le cadre de la lutte contre le changement climatique;YH;Actions des fonds environnementaux contre la déforestation dans le cadre du financement précoce;782;;;;;
208;Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Exploitation des services nationaux de transport conventionnés;785;;;;;
209;Comptes d'affectation spéciale;3;Services nationaux de transport conventionnés de voyageurs;YI;Matériel roulant des services nationaux de transport conventionnés;786;;;;;
210;Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Péréquation entre régions des ressources de la taxe d’apprentissage;787;;;;;
211;Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Contractualisation pour le développement et la modernisation de l’apprentissage;788;;;;;
212;Comptes d'affectation spéciale;3;Financement national du développement et de la modernisation de l'apprentissage;YJ;Incitations financières en direction des entreprises respectant les quotas en alternance;789;;;;;
213;Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Électrification rurale;793;;;;;
214;Comptes d'affectation spéciale;3;Financement des aides aux collectivités pour l'électrification rurale;YK;Opérations de maîtrise de la demande d’électricité, de production d’électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées, déclarations d’utilité publique et intempéries;794;;;;;
215;Comptes d'affectation spéciale;3;Aides à l'acquisition de véhicules propres;YL;Contribution au financement de l'attribution d'aides à l'acquisition de véhicules propres;791;;;;;
216;Comptes d'affectation spéciale;3;Aides à l'acquisition de véhicules propres;YL;Contribution au financement de l'attribution d'aides au retrait de véhicules polluants;792;;;;;
217;Comptes d'affectation spéciale;3;Participation de la France au désendettement de la Grèce;YM;Versement de la France à la Grèce au titre de la restitution à cet État des revenus perçus par la Banque de France sur les titres grecs détenus en compte propre;795;;;;;
218;Comptes d'affectation spéciale;3;Participation de la France au désendettement de la Grèce;YM;Rétrocessions de trop-perçus à la Banque de France;796;;;;;
219;Comptes de concours financiers;4;Accords monétaires internationaux;ZA;Relations avec l'Union monétaire ouest-africaine;811;;;;;
220;Comptes de concours financiers;4;Accords monétaires internationaux;ZA;Relations avec l'Union monétaire d'Afrique centrale;812;;;;;
221;Comptes de concours financiers;4;Accords monétaires internationaux;ZA;Relations avec l'Union des Comores;813;;;;;
222;Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à l'Agence de services et de paiement, au titre du préfinancement des aides communautaires de la politique agricole commune;821;;;;;
223;Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à des organismes distincts de l'État et gérant des services publics;823;;;;;
224;Comptes de concours financiers;4;Avances à divers services de l'État ou organismes gérant des services publics;ZB;Avances à des services de l'État;824;;;;;
225;Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances aux collectivités et établissements publics, et à la Nouvelle-Calédonie;832;;;;;
226;Comptes de concours financiers;4;Avances aux collectivités territoriales;ZC;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;833;;;;;
227;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;France Télévisions;841;;;;;
228;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;ARTE France;842;;;;;
229;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;Radio France;843;;;;;
230;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;Contribution au financement de l'action audiovisuelle extérieure;844;;;;;
231;Comptes de concours financiers;4;Avances à l'audiovisuel public;ZD;Institut national de l'audiovisuel;845;;;;;
232;Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts à des États étrangers, de la Réserve pays émergents, en vue de faciliter la réalisation de projets d'infrastructure;851;;;;;
233;Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts à des États étrangers pour consolidation de dettes envers la France;852;;;;;
234;Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;853;;;;;
235;Comptes de concours financiers;4;Prêts à des États étrangers;ZE;Prêts aux États membres de l'Union européenne dont la monnaie est l'euro;854;;;;;
236;Comptes de concours financiers;4;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts et avances pour le logement des agents de l'État;861;;;;;
237;Comptes de concours financiers;4;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts pour le développement économique et social;862;;;;;
238;Comptes de concours financiers;4;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts à la filière automobile;863;;;;;
239;Comptes de concours financiers;4;Prêts et avances à des particuliers ou à des organismes privés;ZF;Prêts et avances au Fonds de prévention des risques naturels majeurs;865;;;;;
240;Comptes de concours financiers;4;Avances aux organismes de sécurité sociale;ZH;Avance à l'Agence centrale des organismes de sécurité sociale (ACOSS) de la fraction de TVA prévue au 3° de l'article L. 241-2 du code de la sécurité sociale;837;;;;;
241;Comptes de concours financiers;4;Avances aux organismes de sécurité sociale;ZH;Avance à l'Agence centrale des organismes de sécurité sociale (ACOSS) de la fraction de TVA prévue au 9° de l'article L. 241-6 du code de la sécurité sociale;838;;;;;
242;Comptes de concours financiers;4;Avances aux organismes de sécurité sociale;ZH;Avance à l'Agence centrale des organismes de sécurité sociale (ACOSS) de la fraction de TVA affectée aux organismes de sécurité sociale par l'article 53 de la loi de finances pour 2008;839;;;;;
243;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Coordination de l'action diplomatique;01;;;
244;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Action européenne;02;;;
245;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Contributions internationales;04;;;
246;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Coopération de sécurité et de défense;05;;;
247;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Soutien;06;;;
248;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Réseau diplomatique;07;;;
249;Budget général;1;Action extérieure de l'État;AA;Action de la France en Europe et dans le monde;105;Dépenses de personnel à reventiler entre les actions du programme;99;;;
250;Budget général;1;Action extérieure de l'État;AA;Français à l'étranger et affaires consulaires;151;Offre d'un service public de qualité aux Français à l'étranger;01;;;
251;Budget général;1;Action extérieure de l'État;AA;Français à l'étranger et affaires consulaires;151;Accès des élèves français au réseau AEFE;02;;;
252;Budget général;1;Action extérieure de l'État;AA;Français à l'étranger et affaires consulaires;151;Instruction des demandes de visa;03;;;
253;Budget général;1;Action extérieure de l'État;AA;Français à l'étranger et affaires consulaires;151;Dépenses de personnel à reventiler entre les actions du programme;99;;;
254;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Animation du réseau;01;;;
255;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Coopération culturelle et promotion du français;02;;;
256;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Enjeux globaux;03;;;
257;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Attractivité et recherche;04;;;
258;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Agence pour l'enseignement français à l'étranger;05;;;
259;Budget général;1;Action extérieure de l'État;AA;Diplomatie culturelle et d'influence;185;Dépenses de personnel concourant au programme "Diplomatie culturelle et d'influence";06;;;
260;Budget général;1;Action extérieure de l'État;AA;Présidence française du G20 et du G8;332;Organisation du sommet du G8;01;;;
261;Budget général;1;Action extérieure de l'État;AA;Présidence française du G20 et du G8;332;Organisation du sommet du G20;02;;;
262;Budget général;1;Action extérieure de l'État;AA;Présidence française du G20 et du G8;332;Activités diplomatiques préparatoires aux sommets du G20 et du G8;03;;;
263;Budget général;1;Action extérieure de l'État;AA;Présidence française du G20 et du G8;332;Organisation de réunions relevant de la compétence du ministère des affaires étrangères et européennes;04;;;
264;Budget général;1;Action extérieure de l'État;AA;Présidence française du G20 et du G8;332;Organisation de réunions relevant de la compétence du ministère de l’économie, de l’industrie et de l’emploi;05;;;
265;Budget général;1;Action extérieure de l'État;AA;Présidence française du G20 et du G8;332;Activités interministérielles;06;;;
266;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;État-major;01;;;
267;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Système d'information et de communication;03;;;
268;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Pilotage des ressources humaines;04;;;
269;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Affaires financières et immobilières;05;;;
270;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Conseil juridique et traitement du contentieux;06;;;
271;Budget général;1;Administration générale et territoriale de l'État;AB;Conduite et pilotage des politiques de l'intérieur;216;Dépenses de personnel du programme à reventiler;99;;;
272;Budget général;1;Administration générale et territoriale de l'État;AB;Vie politique, cultuelle et associative;232;Financement des partis;01;;;
