0;0;0.0
1;1;0.0
2;2;0.0
3;3;0.0
4;4;0.0
5;5;0.0
6;6;0.0
7;7;0.0
8;8;0.0
9;9;0.0
10;10;0.0
11;11;0.0
12;12;0.0
13;13;0.0
14;14;0.0
15;15;0.0
16;16;0.0
17;17;0.0
18;18;0.0
19;19;0.0
20;20;0.0
21;21;0.0
22;22;0.0
23;23;0.0
24;24;0.0
25;25;0.0
26;26;0.0
27;27;0.0
28;28;0.0
29;29;2.39785255168432
30;29;3.1307127883534704
31;30;0.0
32;31;0.0
33;32;0.9905095313213039
34;33;0.0
35;34;0.0
36;35;0.0
37;36;0.0
38;37;0.0
39;38;0.0
40;39;0.0
41;40;0.0
42;41;0.0
43;42;0.0
44;43;0.0
45;44;0.0
46;45;0.0
47;46;0.0
48;47;0.0
49;48;0.0
50;49;0.0
51;50;0.0
52;51;0.0
53;52;0.0
54;53;0.0
55;54;0.0
56;55;0.0
57;56;0.0
58;57;0.0
59;58;0.0
60;59;0.0
61;60;0.0
62;61;0.0
63;62;0.0
64;63;0.0
65;64;0.0
66;65;0.0
67;66;0.0
68;67;0.0
69;68;0.0
70;69;0.0
71;70;0.0
72;71;0.0
73;72;0.0
74;73;0.0
75;74;0.0
76;75;0.0
77;76;0.0
78;77;0.0
79;79;0.0
80;80;0.0
81;81;0.0
82;85;0.0
83;86;0.0
84;87;0.0
85;89;0.0
86;90;0.0
87;91;0.0
88;92;0.0
89;93;0.0
90;94;0.0
91;95;0.0
92;96;0.0
93;97;0.0
94;98;0.0
95;99;0.0
96;100;0.0
97;102;0.0
98;103;0.0
99;104;0.0
100;105;0.0
101;106;0.0
102;107;0.0
103;108;0.0
104;109;0.0
105;110;0.0
106;111;0.0
107;112;0.0
108;113;0.0
109;114;0.0
110;115;0.0
111;116;0.0
112;117;0.0
113;118;0.0
114;119;0.0
115;120;0.0
116;121;0.0
117;122;0.0
118;123;0.0
119;124;0.0
120;125;0.0
121;126;0.0
122;127;0.0
123;128;0.0
124;129;0.0
125;130;0.0
126;131;0.0
127;132;0.0
128;133;0.0
129;134;0.0
130;135;0.0
131;136;0.0
132;137;0.0
133;138;0.0
134;139;0.0
135;140;0.0
136;141;0.0
137;142;0.4055973820557079
138;143;0.0
139;144;0.0
140;145;0.0
141;146;0.0
142;149;0.0
143;150;0.0
144;151;0.0
145;152;0.0
146;153;0.0
147;154;0.0
148;155;0.0
149;156;0.0
150;157;0.0
151;158;0.0
152;159;0.0
153;160;2.39785255168432
154;162;2.39785255168432
155;163;2.39785255168432
156;58;3.571687263849049
157;89;3.6965414174779694
158;164;0.0
159;165;0.0
160;166;0.0
161;167;0.0
162;168;0.0
163;169;0.0
164;170;0.0
165;172;0.9905095313213039
166;173;0.9905095313213039
167;174;0.9905095313213039
168;175;0.9905095313213039
169;176;0.9905095313213039
170;177;0.9905095313213039
171;178;0.9905095313213039
172;179;1.0968468685491426
173;183;0.0
174;184;0.0
175;185;0.0
176;186;0.0
177;188;0.0
178;189;0.0
179;190;0.0
180;191;0.0
181;192;0.0
182;193;0.0
183;194;0.0
184;195;0.0
185;196;0.0
186;197;0.0
187;198;0.0
188;199;0.0
189;200;0.0
190;201;0.0
191;202;0.0
192;203;0.0
193;204;0.0
194;205;0.0
195;206;0.0
196;207;0.0
197;208;0.0
198;209;0.0
199;210;0.0
200;211;0.0
201;212;0.0
202;213;0.0
203;214;0.0
204;215;0.0
205;216;0.0
206;217;0.0
207;218;0.0
208;219;0.0
209;220;0.0
210;221;0.0
211;222;0.0
212;223;0.0
213;224;0.25354470709934707
214;225;0.0
215;226;0.0
216;227;0.0
217;228;0.0
218;229;0.0
219;230;0.0
220;231;0.0
221;232;0.0
222;233;0.0
223;234;0.0
224;235;0.0
225;236;0.0
226;237;0.0
227;238;0.0
228;239;0.0
229;240;0.0
230;241;0.0
231;242;0.0
232;243;0.0
233;244;0.0
234;245;0.0
235;246;0.0
236;248;0.0
237;249;0.0
238;250;0.0
239;251;0.0
240;252;0.0
241;253;0.0
242;254;0.0
243;255;0.0
244;256;0.0
245;257;0.0
246;258;0.0
247;259;0.0
248;260;0.0
249;261;0.0
250;262;0.0
251;263;0.0
252;264;0.0
253;265;0.0
254;266;0.0
255;267;0.0
256;268;0.0
257;269;0.0
258;270;0.0
259;271;0.0
260;272;0.0
261;273;0.0
262;274;0.0
263;275;0.0
264;276;0.0
265;277;0.0
266;278;0.0
267;279;0.0
268;280;0.0
269;281;0.0
270;282;0.0
271;283;0.0
272;284;0.0
273;285;0.0
274;286;0.0
275;287;0.0
276;288;0.0
277;290;0.0
278;291;0.0
279;292;0.0
280;293;0.0
281;294;0.0
282;295;0.0
283;296;0.0
284;297;0.0
285;298;0.0
286;299;0.0
287;300;0.0
288;301;0.0
289;302;0.0
290;303;0.0
291;304;0.0
292;305;0.0
293;306;0.0
294;307;0.0
295;308;0.0
296;309;0.0
297;310;0.0
298;311;0.0
299;312;0.0
300;313;0.0
301;314;0.0
302;315;0.0
303;316;0.0
304;317;0.0
305;318;0.0
306;319;0.0
307;320;0.0
308;321;0.0
309;322;0.0
310;323;0.0
311;324;0.0
312;325;0.0
313;326;0.0
314;327;0.0
315;328;0.0
316;329;0.0
317;330;0.0
318;331;0.0
319;332;0.0
320;333;0.0
321;334;0.0
322;335;0.0
323;336;0.0
324;337;0.0
325;338;0.0
326;339;0.0
327;340;0.0
328;341;0.0
329;342;0.0
330;343;0.0
331;344;0.0
332;345;0.0
333;346;0.0
334;347;0.0
335;348;0.0
336;349;0.0
337;350;0.0
338;351;0.0
339;352;0.0
340;353;0.0
341;354;0.0
342;355;0.0
343;356;0.0
344;357;0.0
345;358;0.0
346;359;0.0
347;360;0.0
348;361;0.0
349;362;0.0
350;363;0.0
351;364;0.0
352;365;0.0
353;366;0.0
354;367;0.0
355;368;0.0
356;369;0.0
357;370;0.0
358;371;0.0
359;375;0.0
360;376;0.0
361;377;0.0
362;379;0.0
363;380;0.0
364;381;0.0
365;382;0.0
366;383;0.0
367;384;0.0
368;385;0.0
369;386;0.0
370;387;0.0
371;388;0.0
372;389;0.0
373;390;0.0
374;391;0.0
375;392;0.0
376;393;0.0
377;394;0.0
378;395;0.0
379;396;0.0
380;397;0.0
381;398;0.0
382;399;0.0
383;408;0.0
384;409;0.0
385;410;0.0
386;416;1.5211882102560945
387;411;0.0
388;412;0.0
389;413;0.0
390;414;0.0
391;415;0.0
392;416;0.0
393;417;0.0
394;418;0.0
395;419;0.0
396;420;0.0
397;421;0.0
398;422;0.0
399;424;0.0
400;425;0.0
401;426;0.0
402;428;0.0
403;429;0.0
404;430;0.0
405;431;0.0
406;432;0.0
407;433;0.0
408;434;0.0
409;435;0.0
410;436;0.0
411;437;0.0
412;438;0.0
413;439;0.0
414;440;0.0
415;441;0.0
416;442;0.0
417;443;0.0
418;444;0.0
419;445;0.0
420;446;0.0
421;447;0.0
422;448;0.0
423;449;0.0
424;450;0.0
425;451;0.0
426;452;0.0
427;453;0.0
428;454;0.0
429;455;0.0
430;456;0.0
431;457;0.0
432;458;0.0
433;459;0.0
434;460;0.0
435;461;0.0
436;462;0.0
437;463;0.0
438;464;0.0
439;465;0.0
440;466;0.0
441;467;0.0
442;468;0.0
443;469;0.0
444;470;0.0
445;471;0.0
446;472;0.0
447;473;0.0
448;474;0.0
449;475;0.0
450;476;0.0
451;477;0.0
452;478;0.0
453;479;0.0
454;480;0.0
455;481;0.0
456;482;0.0
457;483;0.0
458;484;0.0
459;485;0.0
460;486;0.0
461;487;0.0
462;488;0.0
463;489;0.0
464;490;0.0
465;491;0.0
466;492;0.0
467;493;0.0
468;494;1.14943428411524
469;495;0.0
470;496;0.6028044332938829
471;497;0.0
472;498;0.0
473;500;0.0
474;501;0.0
475;502;0.0
476;503;0.0
477;504;0.0
478;505;0.0
479;506;0.0
480;507;0.0
481;508;0.0
482;509;0.0
483;510;0.4473475423084809
484;510;0.4970178187242788
485;511;0.0
486;512;0.0
487;513;0.0
488;514;0.0
489;515;0.0
490;516;0.0
491;517;0.0
492;522;1.2066545773420627
493;518;0.0
494;519;0.0
495;520;0.0
496;521;0.0
497;522;0.0
498;523;0.0
499;524;0.0
500;525;0.0
501;526;0.0
502;527;0.0
503;528;0.0
504;529;0.0
505;530;0.0
506;531;0.0
507;532;0.0
508;533;0.0
509;534;0.0
510;535;0.0
511;536;0.0
512;537;0.0
513;538;0.0
514;539;0.0
515;540;0.0
516;541;0.0
517;542;0.0
518;543;0.0
519;544;0.0
520;545;0.0
521;546;0.0
522;547;0.0
523;548;0.0
524;549;0.0
525;550;0.0
526;551;0.0
527;552;0.0
528;553;0.0
529;554;0.0
530;555;0.0
531;556;0.0
532;557;0.0
533;558;0.8388030060091948
534;559;0.0
535;558;1.9883712061070302
536;558;1.6665495069433582
537;561;0.0
538;562;0.0
539;563;0.0
540;564;0.0
541;565;0.0
542;566;0.0
543;567;0.0
544;568;0.0
545;569;2.1349288017578205
546;571;0.0
547;572;0.0
548;573;0.0
549;574;0.0
550;575;0.0
551;576;0.0
552;577;0.0
553;578;0.0
554;579;0.0
555;580;0.0
556;581;0.0
557;582;0.0
558;583;0.0
559;584;0.0
560;586;0.0
561;587;0.0
562;588;0.0
563;589;0.0
564;590;0.0
565;591;0.0
566;592;0.0
567;593;0.0
568;594;0.0
569;595;0.0
570;596;0.0
571;597;0.0
572;598;0.0
573;599;0.0
574;600;0.0
575;601;0.0
576;602;0.0
577;603;0.0
578;604;0.0
579;605;0.0
580;606;0.0
581;607;0.0
582;608;0.0
583;609;0.0
584;610;0.0
585;611;0.0
586;612;0.0
587;613;0.0
588;614;0.0
589;615;0.0
590;616;0.0
591;617;0.0
592;618;0.0
593;619;0.0
594;620;0.0
595;621;0.0
596;622;0.0
597;623;0.0
598;624;0.0
599;625;0.0
600;626;0.0
601;627;0.0
602;628;0.0
603;629;0.0
604;630;0.0
605;631;0.0
606;632;0.0
607;633;0.0
608;634;0.0
609;635;0.0
610;636;0.0
611;637;0.0
612;638;0.0
613;639;0.0
614;640;0.0
615;641;0.0
616;642;0.0
617;643;0.0
618;644;0.0
619;645;0.0
620;646;0.0
621;647;0.0
622;648;0.0
623;649;0.0
624;650;0.0
625;651;0.0
626;652;0.0
627;653;0.0
628;654;0.0
629;655;0.0
630;656;0.0
631;657;0.0
632;658;0.405597382055708
633;659;0.405597382055708
634;660;0.405597382055708
635;661;0.405597382055708
636;662;0.405597382055708
637;663;0.405597382055708
638;664;0.0
639;665;0.0
640;666;0.0
641;667;0.0
642;668;0.0
643;669;0.0
644;670;0.0
645;671;0.0
646;672;0.0
647;673;0.0
648;674;0.0
649;675;0.0
650;676;0.0
651;677;0.0
652;678;0.0
653;679;0.0
654;680;0.0
655;681;0.0
656;689;0.0
657;690;0.0
658;691;0.0
659;692;0.0
660;693;0.0
661;694;0.0
662;695;0.0
663;696;1.1986937792701575
664;696;1.2217193476798867
